image_name,pct_red_like,pct_yellow_like,pct_dark_like,num_pixels,split,area_pixels,perimeter,circularity,texture_contrast,texture_homogeneity,texture_energy,texture_correlation,periwound_L,periwound_a,periwound_b,cluster_raw,risk_level,PC1,PC2
0066.png,0.1430968360498561,0.0699904122722914,0.7869127516778524,4172,train,4172.0,271.7228692770004,0.710071006487332,268.0247000705716,0.2615672440551966,0.0305498094337591,0.8470758718955397,105.3858422939068,138.44121863799282,150.25860215053763,1,high,2.6310767910551696,1.0241086542418414
0067.png,0.0,0.6580459770114943,0.3419540229885057,348,train,348.0,82.91168785095215,0.6361471640744384,2781.564516129032,0.1074116337361818,0.042968729470822,0.0087189585384531,219.00609013398292,132.2671538773853,159.96711327649209,2,low,-2.9579502055381792,0.7316859939167809
0069.png,0.0379346680716543,0.0,0.9620653319283456,949,train,949.0,128.2253954410553,0.7253172099241341,122.50655903128154,0.2755102701342773,0.0524528412446701,0.7026232734536617,78.62277134813888,144.04629340006255,154.6456052549265,1,high,2.0719370330878912,2.966644310482559
0070.png,0.5302162262058769,0.3232304564775457,0.1465533173165773,5411,train,5411.0,261.9655103683472,0.9908300369717056,699.3137468262604,0.2048905833288076,0.0278150338319795,0.6772028444643465,155.1960110803324,138.70149584487535,136.77894736842106,0,medium,1.3907341146184706,-0.6556695838314083
0071.png,1.0,0.0,0.0,24,train,24.0,23.313708424568176,0.5548791222988521,8059.4285714285725,0.0102445148556462,0.138320833793122,-0.3095489463864768,210.85344189489268,137.87860843819394,142.740192450037,2,low,-4.984705539733054,4.100271489811111
0072.png,0.0604953308972797,0.9395046691027202,0.0,2463,train,2463.0,202.50966584682465,0.7547146177843262,1050.4116940328397,0.2017599323194554,0.0344948406610314,0.1424216750122766,201.10948741007195,136.20863309352518,140.80755395683454,2,low,-1.1249810024629234,-0.6986894341765382
0073.png,0.0,0.9786240786240786,0.0213759213759213,4070,train,4070.0,393.8061295747757,0.3297914027866491,881.5088100410331,0.1611049837261017,0.0285313371540123,0.363924151843202,180.039329732724,145.90264506301065,142.09056917324472,2,low,-0.16788250801869425,-1.6048160087877306
0074.png,0.0,0.9766666666666668,0.0233333333333333,5100,train,5100.0,288.1076455116272,0.7720945261937234,802.0564172159752,0.1521077613838473,0.0220671248186782,0.601149866760252,135.5804607365058,143.69076845468302,157.9754498066252,2,low,-0.12215318766867696,-1.37351736116055
0075.png,0.0421052631578947,0.031578947368421,0.9263157894736842,95,train,95.0,34.24264061450958,1.0181200112955815,658.6477272727274,0.0823584511986186,0.0791385697567279,0.446733741464581,130.35466666666667,153.75066666666666,141.40733333333333,1,high,0.09939971664792634,3.2236342674404845
0076.png,0.0,0.7626227208976157,0.2373772791023843,2852,train,2852.0,222.85281205177307,0.7216442375576878,1137.3775545549013,0.1031793276586906,0.0197892024344796,0.572565263162455,190.3834808259587,131.19700800674252,154.44753476611885,2,low,-0.7862306208001607,-1.1700429896812634
0077.png,0.4963626189143816,0.2730833799664242,0.2305540011191942,1787,train,1787.0,187.4385987520218,0.639169964534796,654.0933040614709,0.275404057653757,0.0450054884742041,0.1537949699768682,170.9871670702179,132.8951573849879,143.5411622276029,1,high,0.3061150613370886,1.1679664744225386
0080.png,0.0631427396133278,0.5989304812834224,0.3379267791032497,4862,train,4862.0,356.6518018245697,0.4803258651265422,836.1340895280534,0.1789515784545894,0.0216868008040493,0.6994434643981952,153.8297005500102,135.93236911794662,143.28111631696882,0,medium,1.19582290137547,-1.0849567047671058
0081.png,0.0085731781996325,0.605021432945499,0.3864053888548683,1633,train,1633.0,159.19595777988434,0.8097146117462293,908.2205438066468,0.0913524117791768,0.0241011125984037,0.5845742745227517,152.422972972973,137.88297297297296,159.9683783783784,2,low,-0.6327552675511847,-0.1469215363029456
0083.png,0.0,0.5716753022452504,0.4283246977547496,579,train,579.0,95.15432810783386,0.8035840975180621,1000.0201005025126,0.0744799816684572,0.0321328745280584,0.674571361806539,99.43919413919414,139.39120879120878,145.59230769230768,1,high,0.04666038439186313,0.4869615289300123
0084.png,0.1083244397011739,0.6686232657417289,0.2230522945570971,3748,train,3748.0,253.3797235488892,0.7336108237079014,645.0039359748098,0.1636751830175195,0.029421978472028,0.4489923184557524,174.26116578349735,139.78974261922787,146.41672975018926,2,low,0.005740065406099765,-0.6391447901636215
0086.png,0.1137359961032635,0.2826351680467608,0.6036288358499756,8212,train,8212.0,454.0903995037079,0.5004655233419963,348.80796670630207,0.2398087743044352,0.0284702438797067,0.9100995218130132,113.62832929782084,144.26069410815174,149.78401937046004,0,medium,3.017630312460061,-0.3840741638510241
0087.png,0.0054495912806539,0.9696379914363564,0.0249124172829894,2569,train,2569.0,279.2792179584503,0.4139012413430241,2018.5127915726111,0.0884808255607652,0.0212124234146131,0.2993723021765055,123.46141421392676,136.95046661880832,138.3343503230438,2,low,-0.6329002392555604,-1.1449765410018302
0088.png,0.1260006404098623,0.6789945565161704,0.1950048030739673,6246,train,6246.0,399.2619738578797,0.4923749445868324,841.5585571517801,0.0963134549647765,0.0190454729400241,0.513289263346274,152.5459136436327,141.2882753976938,137.98855315209158,0,medium,0.8264253250812277,-1.664302003590474
0090.png,0.0221483942414175,0.0151347360649686,0.962716869693614,2709,train,2709.0,257.137082695961,0.5148603460893113,678.4179369018079,0.1711957052917567,0.0281273795460863,0.5881544376131712,118.97598029152124,139.85598439745434,140.3705604598645,1,high,1.9732144127611182,1.1971935653486574
0091.png,0.4308437067773167,0.5560165975103735,0.0131396957123098,1446,train,1446.0,179.1959582567215,0.5658766020413659,1745.552578700603,0.1478686258430394,0.030835919463944,0.1987023875139765,204.0980980980981,135.6463963963964,150.52727727727728,2,low,-1.4670754183895658,-0.30941379125700474
0093.png,0.2894736842105263,0.6140350877192983,0.0964912280701754,114,train,114.0,45.79898965358734,0.6829720337389159,4726.18487394958,0.0343536399353316,0.0682692302910584,0.0328235484124188,192.90903790087464,148.61749271137026,165.04139941690963,2,low,-4.1933109278741325,1.40450406322391
0094.png,0.0,0.9333333333333332,0.0666666666666666,585,train,585.0,103.74011480808258,0.6830811195265277,1405.5728476821191,0.0686418967187401,0.0325910921937574,0.6843527269161062,116.20587182241316,137.14930182599355,142.23845327604727,2,low,-0.7089161488202707,-0.5382734675763976
0095.png,0.7845588235294118,0.1154411764705882,0.1,4080,train,4080.0,288.35028541088104,0.6166365396650042,860.2237157945272,0.1695939611852967,0.032379392662347,0.3849679453356945,174.28328226081035,146.31511746680286,140.9569288389513,0,medium,0.6817582041772258,-0.15369465822794134
0097.png,0.0,1.0,0.0,268,train,268.0,70.52691113948822,0.6770721199149371,2982.140845070423,0.0979454560091779,0.0467793318858676,0.3373881415474105,181.3967726625534,150.3032747982914,150.0094921689606,2,low,-2.7644337643705135,-0.16231229532356847
0098.png,0.3695652173913043,0.4628458498023715,0.1675889328063241,5060,train,5060.0,392.2497804164887,0.4132710299663,1409.8623941493456,0.0798621326744859,0.01538322179245,0.5929607945996542,159.94076751946608,151.1487764182425,137.16059510567297,0,medium,0.6939326411920345,-1.6751064280247072
0099.png,0.3602362204724409,0.0016404199475065,0.6381233595800525,3048,train,3048.0,213.8233742713928,0.8377500631872175,223.280038449215,0.3160253872688877,0.0551538357397212,0.3739332414882742,117.14787456445993,136.54104529616723,141.81714285714287,1,high,2.0487946474285645,2.3404546717737227
0100.png,0.0,0.0,1.0,105,train,105.0,43.455843687057495,0.6987193827446668,1190.1379310344828,0.0844197980596396,0.0739070181012165,-0.2703053778561551,127.57422802850355,140.7333729216152,148.82838479809976,1,high,-0.9112034097784039,4.1026389281803555
0101.png,0.0,0.9221218961625284,0.0778781038374717,886,train,886.0,119.39696884155272,0.7810106986936476,1698.8145695364235,0.0911827011681433,0.0298829721207083,0.2607940655696213,215.81098169717137,132.71148086522462,150.79966722129782,2,low,-2.315058392375424,-0.7932787913043419
0102.png,0.1641249092229484,0.0029048656499636,0.8329702251270878,1377,train,1377.0,164.85281205177307,0.6367238018326986,383.4178999295278,0.2370898514982525,0.0431580873265753,0.4372491922767018,141.98728930643824,135.65542967670626,145.17021276595744,1,high,1.3409929607016586,2.0299550135256634
0103.png,0.0634920634920634,0.9285714285714286,0.0079365079365079,126,train,126.0,39.79898917675018,0.9996231961316296,3753.093023255813,0.0545068339069168,0.0641587029350652,0.1312682303231437,142.47738095238094,135.91011904761905,139.89940476190475,2,low,-2.836839537360783,0.8628507784084498
0104.png,0.0787848439325655,0.0200300450676014,0.9011851109998332,5991,train,5991.0,356.5929262638092,0.5920572941126395,278.01860694878974,0.2182012447854567,0.0361987758145572,0.4665853993608241,126.34061640862392,145.78541455650412,149.9683113876429,1,high,2.2241347527631152,1.2063483306927472
0105.png,0.1023339317773788,0.895870736086176,0.0017953321364452,557,train,557.0,105.49747431278227,0.6288990436932202,2928.720613287904,0.0746269997170574,0.0349129497988401,0.1387845916220551,216.7684323550465,142.16893342877594,138.89942734430923,2,low,-2.7602535218814737,-0.7346659826381684
0106.png,0.0881321982974461,0.2744116174261392,0.6374561842764146,1997,train,1997.0,183.7817449569702,0.7429903744717735,1225.2825661116551,0.2073849412044665,0.0286640756643719,0.827553321936154,127.59356435643564,141.29876237623762,139.98539603960396,1,high,1.4037755230259485,0.49270667401822504
0109.png,0.0,0.9956140350877192,0.0043859649122807,1140,train,1140.0,138.4680371284485,0.747163492811627,2261.3662092624354,0.1236173305065997,0.0293480937088656,0.3580591381538782,211.40693815987933,136.8075414781297,162.5339366515837,2,low,-2.6175699779664385,-0.8996888223664663
0110.png,0.0641025641025641,0.4871794871794871,0.4487179487179487,156,train,156.0,74.18376505374908,0.3562187043779958,4732.954545454546,0.0501321598504204,0.0594558225467509,-0.2869819677681104,201.7362428842505,146.16698292220113,143.83728652751424,2,low,-3.513056933955043,1.6672020741836853
0111.png,0.7033195020746889,0.2956431535269709,0.0010373443983402,964,train,964.0,131.63960886001587,0.699058839233522,1336.1977911646586,0.0801002013326921,0.0277333881866127,0.3952234869561746,168.25223214285714,163.04177295918367,146.2515943877551,2,low,-0.9622072136478809,-0.18405822634249738
0112.png,0.0616382806163828,0.1962692619626926,0.7420924574209246,1233,train,1233.0,158.7106763124466,0.6151211445867559,1163.0932601880882,0.0947047293532808,0.0271028471250636,0.1750714853717482,176.63439347030678,134.4869124683366,156.2752603433718,2,low,-0.6896237383756963,1.0789930682098559
0113.png,0.0168302945301542,0.6115007012622721,0.3716690042075736,9982,train,9982.0,442.77669298648834,0.6398201672175128,600.9657967576117,0.1224143488066403,0.018623028052597,0.6927940437848175,148.55114037150247,137.93569245238655,140.54784857747472,0,medium,1.8114397542739262,-1.8353497762718125
0114.png,0.978663672094329,0.0213363279056709,0.0,1781,train,1781.0,180.16652047634125,0.6894862363524477,1458.397365532382,0.1792194275053847,0.0330768807317658,0.389342074891727,202.06542750929367,138.43023543990083,144.92812887236678,2,low,-0.23275449815950303,0.1310658013946733
0115.png,0.2244372990353697,0.690032154340836,0.0855305466237942,1555,train,1555.0,285.03657710552216,0.2405132845068754,1989.3290203327167,0.1055229548251815,0.0255866294428171,0.3488553231879493,200.80538867649736,132.8580010922993,152.00145639905335,2,low,-1.2854046348569426,-0.9865904387001884
0116.png,0.021608040201005,0.7658291457286432,0.2125628140703517,1990,train,1990.0,195.19595777988437,0.6563285567926704,804.9462524654832,0.1408002475433269,0.0260292451089135,0.6184348386921125,163.96072363722922,150.53511068793145,151.63127826707927,2,low,-0.44630974512504523,-0.7256405065052443
0117.png,0.1720565149136577,0.8279434850863422,0.0,6370,train,6370.0,326.04877066612244,0.7529812503998574,794.1783341060113,0.1420156603467803,0.0218188207157012,0.8066860859881761,181.64735894357744,154.23004201680672,142.74459783913565,0,medium,0.40341614603734455,-2.2396931513461924
0118.png,0.0,1.0,0.0,1616,train,1616.0,226.7523069381714,0.3949551599287088,2149.8365384615386,0.1951823077116914,0.0402576953334563,0.228896161795022,164.07142857142858,147.7960413080895,137.12435456110154,2,low,-1.093798147948076,-0.4822641466167605
0119.png,0.0257186081694402,0.2965204236006051,0.6777609682299546,1322,train,1322.0,201.33809328079224,0.4098164777079801,923.7777777777776,0.061937589668324,0.0230639949770226,0.6426607595174357,159.7558259968928,144.0157949249094,157.63827032625582,2,low,-0.07659484577800908,0.21283447671257527
0120.png,0.5819000819000819,0.1533579033579033,0.2647420147420147,4884,train,4884.0,288.8944424390793,0.7353720933368414,378.2552631578947,0.2216018804838389,0.034930321473737,0.4841046185657715,174.73147826086958,136.6175652173913,145.97634782608696,0,medium,1.1836591769836409,0.1000539590225041
0121.png,0.0,0.6428571428571429,0.3571428571428571,644,train,644.0,104.32590079307556,0.7435521689847671,1468.7927927927926,0.0862887814267489,0.0338087995471402,0.4871939472053091,186.49535143175905,131.7471178876906,171.27333581256974,2,low,-1.8785286310455929,0.2542263722038798
0123.png,0.1417397487556293,0.8582602512443707,0.0,4219,train,4219.0,270.20814979076385,0.7261435799500173,811.4016393442625,0.1881787984461612,0.0305546573713215,0.4605509544154424,180.8132183908046,142.32058189655172,144.78142959770116,2,low,-0.220423381074473,-1.1841131138473298
0125.png,0.0501480750246791,0.1966436327739388,0.7532082922013821,5065,train,5065.0,245.2375880479813,1.0583157063233732,1078.006332757628,0.1474130111994104,0.0208233291437742,0.7831231303316748,152.02776612700276,141.81880714705142,143.0962167603389,0,medium,1.3938470998233279,-0.12420048551335085
0127.png,0.6751054852320675,0.0,0.3248945147679324,948,train,948.0,118.9116872549057,0.8424984654669387,354.39773895169577,0.2246704610728207,0.0421940815735094,0.4867565766883259,90.76045751633988,137.52124183006535,138.0699346405229,1,high,1.5891896658920621,1.7768291686717714
0129.png,0.0333333333333333,0.7666666666666667,0.2,330,train,330.0,77.8406195640564,0.6844019462924612,2673.093294460641,0.070774051292028,0.0413336643695563,0.2887154421877829,170.99157184997893,143.06995364517488,148.30973451327435,2,low,-2.220915851413631,0.2163932380616263
0130.png,0.0205479452054794,0.9794520547945206,0.0,146,train,146.0,45.455843567848206,0.8879392959531514,3607.096153846153,0.0935852921791056,0.0621497417617478,0.3616880953011585,169.08526256352343,147.9407114624506,140.6290231507623,2,low,-2.710178441766859,0.3312895119063309
0132.png,0.0235294117647058,0.681608339538347,0.2948622486969471,6715,train,6715.0,440.2325351238251,0.4354031930830521,756.5489082969432,0.1163457441050213,0.0204976758085179,0.5568690940125819,145.0142364753484,138.53626554772967,134.8230930615915,0,medium,1.3678394326016083,-1.6113870510590964
0135.png,0.0035335689045936,0.7703180212014135,0.2261484098939929,1132,train,1132.0,73.11269772052765,2.661158077516158,2490.753117206982,0.0872739932132802,0.0266520690638094,0.3312339558775484,155.32475247524752,149.12242283051836,145.28701223063482,2,low,-2.023238196715623,-0.22608649958472551
